International Bethlehem Mining Corporation
International Consolidated Uranium Inc
International Explorers and Prospectors Inc.
International Iconic Gold Exploration Corp
International Lithium Corp.
International Royalty Corporation
International Zeolite Corp
Inter-Rock Minerals Inc
Intigold Mines Ltd.
Intrepid Metals Corp
Intrepid Minerals Corporation
Inventronics Ltd
Inventus Mining Corp
Iron Bull Mining Inc
Iron Ore Company of Canada
"Irwin Resources, Inc."
Isaac Mining Corp.
IsoEnergy Limited
Ivanhoe Electric Inc
Ivanhoe Mines Ltd
Jade Leader Corp
Jaeger Resources Corp
Jaguar Mining Inc
Jaguar Nickel Inc
Jalna Minerals Ltd.
James Bay Resources Ltd
Japosat Satellite Mapping
JASCO Applied Sciences Inc
Jaxon Mining Inc
Jayden Resources Inc
JDS Energy & Mining Inc
Jetcom Inc.
Jetti Resources
Jiminex Inc.
JKS Resources Inc
Jodouin Mine Ventilation Ltd
Josemaria Resources Inc
Joshua Gold Resources Inc
Juggernaut Exploration Ltd
Juno Corp
Juno Special Situations Corporation
Jupiter Resources Inc
JZR Gold Inc
K2 Gold Corporation
K9 Gold Corp
Kairos Metals Corp
Kalo Gold Corp.
Kaminak Gold Corp
Kapa Gold Inc
Karita Gold Corp.
Karmin Exploration Inc
Karnalyte Resources Inc
Karora Resources Inc
KAT Exploration Inc
"Kaycan, Ltd."
Kaymus Resources Inc
KCP Minerals Inc
Kenadyr Metals Corp
Kenieba Goldfields Ltd.
Kennady Diamonds Inc.
Kenorland Minerals Ltd
Keon Capital Inc
Kermode Resources Ltd
Kernow Resources & Developments Ltd.
Kerr Addison Mines Limited
Kesselrun Resources Ltd.
Kestrel Gold Inc
Kettle River Resources Ltd.
KF Aerospace
KGHM International Ltd
KGS Group
"Kharrouba Copper Company, Inc"
Kilgore Minerals Ltd.
Kimber-X Resources Corporation
Kimpar Resources Inc
Kincora Copper Ltd
King Global Ventures Inc
Kingfisher Metals Corp
Kingfisher Resources Ltd
Kingman Minerals Ltd
Kingsmen Resources Ltd
Kingston Process Metallurgy Inc.
Kingsview Minerals Ltd.
Kinross Gold Corp
Kiplin Metals Inc
Kirkland Lake Discoveries Corp
Kirrin Resources Inc.
Kisolite Corp.
Kissner Group Holdings LP
Klohn Crippen Berger Ltd
Klondex Mines Ltd
Klondike Gold Corp
Klondike Silver Corp.
KMC Mining Corp
K-Met Consultants Inc
Knick Exploration Inc.
Kobelt Manufacturing Co Ltd
Kobo Resources Inc
Kodiak Copper Corp
Kodiak Exploration Limited
Kokomo Enterprises Inc
Kontrol Technologies Corp
Kootenay Gold Inc
Kootenay Silver Inc
Korea Waterbury Uranium Limited Partnership
Kria Resources Ltd.
Kronk Resources Inc
Kuya Silver Corp
La Imperial Resources Inc
Lab 4 Inc
Labrador Iron Mines Ltd
Lac des Iles Mines Ltd
Lac Minerals Ltd.
Lafarge Canada Inc
Lahontan Gold Corp
Lake Shore Gold Corp.
Lake Winn Resources Corp
Lakota Resources Inc.
Lamelee Iron Ore Ltd.
Lancaster Lithium Inc
Lancaster Resources Inc
Landore Resources Canada Inc.
Lannister Mining Corp
Lara Exploration Ltd
Laramide Resources Ltd
Largo Inc
Lassonde Industries Inc
Latin Metals Inc
Latitude Uranium Inc
Laurion Mineral Exploration Inc
Lavras Gold Corp
LeadFX Inc.
Leading Edge Materials Corp
Leagold Mining Corporation
Ledcor Construction Ltd
Ledcor IP Holdings Ltd
Legend Gold Corp
Leocor Gold Inc.
Leopard Lake Gold Corp.
Lerida Bay Ltd.
Les Industries Flexpipe Inc
Les Mines J.A.G. Ltee
Level 14 Ventures Ltd
Lexam VG Gold Inc.
Libero Copper & Gold Corp
Libertas Metallurgy Ltd
LiCAN Exploration Inc
Lightspeed Discoveries Inc
Li-Metal Corp
Lincoln Gold Mining Inc
Lincoln Strategic Inc
Lincoln Ventures Ltd.
Linkan Engineering Canada ULC
Lion Rock Resources Inc
Lithium Americas (Argentina) Corp
Lithium Energi Exploration Inc
Lithium Energy Products Inc
Lithium ION Energy Ltd
Lithium Ionic Inc
Lithium One Inc
Lithium Royalty Corp
Lithium South Development Corp
LithiumBank Resources Corp.
Lithoquest Resources Inc
Lithos Energy Ltd
Live Energy Minerals Corp
Lochhead Haggerty Engineering & Mfg Co Ltd
Lode Metals Inc
logan copper Inc.
Logan Drilling Group International
Lomiko Metals Inc
Lorraine Copper Corp
Los Andes Copper Ltd
Lotus Ventures Inc
Lounor Exploration Inc.
Lovitt Resources Inc
LSC Lithium Corporation
Luca Mining Corp
Lucara Diamond Corp.
Lucky Minerals Inc.
"Lucky Strike Resources, Ltd."
Lumina Gold Corp
Luminex Resources Corp
Lundin Gold Inc
Lupaka Gold Corp
Lupin Mines Inc
Luxcor Gold LP
Lynch Dynamics Inc
Lynx Gold Mining Corp.
M3 Metals Corp
MacLean Engineering & Marketing Co Ltd
MacMillan Gold Corp.
Madawaska Mines Limited
Mader Mining (Canada) Ltd
Madison Metals Inc
Madison Technologies Inc.
Madoro Metals Corp
Madre Tierra Mining Ltd.
MAG Silver Corp
Magemi Mining Inc
Magna Gold Corp.
Magna Mining Inc
Magnum Goldcorp Inc
Magnum Goldcorp Inc.
Magnus International Resources Inc.
Mahdia Gold Corporation
Main Line Industries Ltd
Majestic Gold Corp.
Major Drilling Group International Inc
Major Precious Metals Corp
Majuba Hill Copper Corp
Makena Resources Inc
Mako Mining Corp
Mammoth Resources Corp
Mandalay Resources Corporation
Manganese X Energy Corp
"Mantle Resources, Inc."
Maple Gold Mines Ltd
Marathon Gold Corporation
Margaret Lake Diamonds Inc
Marine Mining Corp
Maritime Resources Corp.
Marlex Energy Services
Marlin Gold Mining Ltd
Marvel Discovery Corp
MAS Gold Corp.
Masivo Silver Corp
Masivo Silver Corp.
Maskal Energy Ltd
Masse Environmental Consultants Ltd.
Matador Gold Technologies Inc
Matalco (Canada)
Matalco Inc
Matamec Explorations Inc
Maverix Metals Inc
Maverix Metals Inc.
Mawson Gold Ltd
"MAX Minerals, Ltd."
Max Power Mining Corp
MAX Resource Corp.
Maxim Power Corp
May Creek Project
Mayfair Gold Corp
MBMI Resources Inc
McEwen Copper Inc.
McEwen Mining Inc
McFarlane Lake Mining Incorporated
McLaren Resources Inc
MDH Engineered Solutions
Meadow Bay Capital Corporation
Meadow Bay Gold Corp
Medaro Mining Corp.
Medgold Resources Corp
Medivolve Inc
Medoro Resources Ltd.
Mega Uranium Ltd
Megatech AQ Inc
MegaWatt Lithium and Battery Metals Corp.
MegumaGold Corp
Melkior Resources Inc.
Memorial University of Newfoundland
Mene Inc
"MEP Technologies, Inc."
Mercator Minerals Ltd
Merit Mining Corp
Meritus Minerals Ltd.
Merrex Gold Inc.
Meryllion Resources Corp
Mestek Canada Inc.
Meta Materials Inc.
Metafoam Technologies Inc.
"Metal 7, Inc"
Metal Mountain Resources Inc.
Metalex Ventures Ltd
Metalite Resources Inc
Metalla Royalty and Streaming Ltd
Metallic Minerals Corp
Metallica Metals Corp.
Metalo Manufacturing Inc.
Metalore Resources Ltd
MetalQuest Mining Inc
Metals Creek Resources Corp
MetalsTech Adina Lithium Inc
MetalsTech Cancet Lithium Inc
Metaville Labs Inc
Mexican Gold Mining Corp
MGX Minerals Inc
Mich Resources Ltd
Micon International Ltd
Micrex Development Corp
Micron Waste Technologies Inc
Midasco Capital Corp.
Midland Exploration Inc
Midnight Star Ventures Corp.
Midnight Sun Drilling Co Ltd
Midnight Sun Mining Corp
Miedzi Copper Corp
Miikan Drilling Ltd
Millennial Lithium Corp
Millennial Potash Corp
Millennial Precious Metals Corp
Millennial Silver Corp.
Millstream Mines Ltd
Milner Consolidated Silver Mines Ltd.
Minaurum Gold Inc
Minco Base Metals Corporation
Minco Silver Corp
Mindoro Resources Ltd
Minefinders Corp. Ltd.
Mineit Consulting Inc
Minera Alamos Inc
Mineral Hill Industries Ltd.
Mineral Mountain Resources Ltd
Mines Royales Quebec
MineSense Technologies Ltd
Minesound Inc
Minrail inc.
Minsud Resources Corp.
Minto Metals Corp
Mirado Nickel Mines Limited
Miramar Con Mine Limited
Miramis Mining Corp
Mirasol Resources Ltd
Mission Gold Ltd.
Mixcor Aggregates Inc.
Mkango Resources Ltd
MMG Resources Inc
MNP LLP
Moag Copper Gold Resources Inc.
Modern Mining Technology Corp.
Module Resources Incorporated
Molten Metals Corp
Moly-Cop AltaSteel Ltd
Molycor Gold Corp.
Molystar Resources Ltd
Monarca Minerals Inc.
Monarch Gold Corp
Monarch Mining Corp
Monaro Lithium Canada Inc
Moneta Gold Inc
Mongoose Mining Ltd
Monster Copper Corporation
Montage Gold Corp
Montauk Metals Inc
Montego Resources Inc
Montero Mining and Exploration Ltd
Monument Mining Ltd
Monumental Minerals Corp
Moonbound Mining Ltd
Moose River Resources Inc.
Morris Drilling Inc.
Mosaic Minerals Corp
Mountain Lake Minerals Inc.
Mountain Province Diamonds Inc
Moydow Mines International Inc
MTB Metals Corp
Muckahi Inc
Multi-Metal Development Ltd
Mundoro Capital Inc
Munroe Geological Services Ltd
Murgor Resources Inc.
Murphy Oil Company Ltd
Musk Metals Corp
Muzhu Mining Ltd.
MX Gold Corp
Myer Salit Ltd
Myriad Uranium Corp
NameSilo Technologies Corp
Namex Ventures Inc
NanoXplore Inc
Napier Ventures Inc.
Nation Gold Corp
Nautilus Minerals Inc
"NCU Holdings, Inc."
"Nearctic Nickel Mines, Inc."
NEMI Northern Energy & Mining Inc
NEO Battery Materials Ltd
Neo Lithium Corp
Neo Material Technologies Inc
Neo Performance Materials Inc
Nevada Exploration Inc
Nevada Lithium Resources Inc.
Nevada Pacific Gold Ltd.
Nevada Vanadium Mining Corp
Nevada Zinc Corp
NevGold Corp
Nevgold Resource Corp.
Nevsun Resources Ltd
New Age Metals Inc
New Carolin Gold Corp
New Destiny Mining Corp
New Energy Metals Corp
New Found Gold Corp
New Gold Inc
New Klondike Exploration Ltd
New Oroperu Resources Inc
New Placer Dome Gold Corp
New Stratus Energy Inc
New World Technologies Inc
NewCastle Gold Ltd.
Newcore Gold Ltd
Newlox Gold Ventures Corp.
Newmac Resources Inc
Newmarket Gold Inc.
NewOrigin Gold Corp
Newport Exploration Ltd.
Newport Gold Inc.
Newrange Gold Corp
Newstrike Resources Ltd.
Newtrax Technologies Inc
NexGen Energy Ltd.
"NexGen Energy, Ltd."
Next Generation Resources Inc
NextSource Materials Inc
NGEx Minerals Ltd
Niblack Mining Corp.
NiCAN Ltd
Nickel 28 Capital Corp
Nickel Creek Platinum Corp
Nickelex Resource Corp
Nine Mile Metals Ltd
Nio Strategic Metals Inc
Niobay Metals Inc
Niogold Mining Corp
NOA Lithium Brines Inc
Noble Metal Group Incorporated
Noble Mineral Exploration Inc
Nomad Royalty Company Ltd
Noram Engineering and Constructors Ltd
Noram Lithium Corp
Noranda Income Fund
Nordchem
Norden Crown Metals Corp
Nordic Minesteel Technologies Inc
Nordique Resources Inc
Norra Metals Corp
Norris Lithium Inc
Norrland Gold Corp
Norse Gold Corp.
Norseman Structures Inc
Norsemont Mining Inc
Nortec Minerals Corp
North American Construction Group Ltd
North American Tungsten Corporation Ltd.
North Arrow Minerals Inc
North Atlantic Iron Corporation
North Atlantic Potash Inc
North Country Gold Corp.
North Peak Resources Ltd
North Shore Energy Metals Ltd
Northcliff Resources Ltd.
Northcore Resources Inc.
Northern Continental Resources Inc.
Northern Empire Resources Corp
Northern Gold Mining Inc.
Northern Graphite Corporation
Northern Lights Resources Corp.
Northern Lion Gold Corp.
Northern Mining Explorations Ltd.
Northern Sphere Mining Corp.
Northern Superior Resources Inc
NorthIsle Copper and Gold Inc.
Northrock Resources Inc.
Northstar Gold Corp
NorthWest Copper Corp
NorZinc Ltd
Nouveau Monde Graphite Inc
"Nouveau Monde Graphite, Inc."
Nouveau Monde Mining Enterprises Inc
Nova Lithium Corp
Nova Royalty Corp
Novamac Industries Inc
Novo Resources Corp.
Novo Resources Corp. (formerly Galliard Resources Corp.)
Novopro Projects Inc
NSGold Corp
N-Solv Corporation
Nubian Resources Ltd
Nuclear Fuels Inc
Nucleonex Inc.
Nuinsco Resources Ltd
NuLegacy Gold Corp
Nuukfjord Gold Ltd.
NV Gold Corp
NWT Uranium Corp.
NXA Inc.
O2Gold Inc
Oberon Uranium Corp
Ocean Floor Geophysics Inc
Oceanic Iron Ore Corp
Olivut Resources Ltd
Omai Gold Mines Corp
Omineca Mining and Metals Ltd
One World Lithium Inc.
Onyx Gold Corp
Ophir Gold Corp
Opta Group LLC
"Opta Minerals, Inc."
Optech Inc
Optimus Gold Corp
Opus One Gold Corp
Oracle Commodity Holding Corp
Oracle Mining Corp
Orbit Garant Drilling Inc.
Orbite Technologies Inc
Orca Gold Inc
Orea Mining Corp
Orecap Invest Corp
Orestone Mining Corp
Orex Exploration Inc
Orex Minerals Inc
Orezone Gold Corp
Organic Garage Ltd
OrganiGram Holdings Inc
OrganiMax Nutrient Corp
Organto Foods Inc
Origen Resources Inc
Orix Geoscience Inc.
Orla Mining Ltd
Oro Exploration Ltd.
Oro Silver Resources Ltd.
Oroco Resource Corp
Orogen Royalties Inc
Orosur Mining Inc
Orvana Minerals Corp
Osisko Development Corp
Osisko Gold Royalties Ltd
Osisko Technical Services
Osprey Gold Development Ltd
Otis Gold Corp
Otish Energy Inc.
Otso Gold Corp
Outback Goldfields Corp
P2 Gold Inc
Pachamama Resources Ltd
Pacific Bay Minerals Ltd
Pacific Booker Minerals Inc
Pacific Coast Nickel Corp
Pacific Comox Resources Ltd
Pacific Empire Minerals Corp.
"Pacific Imperial Mines, Inc."
Pacific Iron Ore Corp
Pacific Ridge Exploration Ltd.
Pacific Rim Cobalt Corp
Pacific Silk Road Resources Group Inc
Pacton Gold Inc
Palladium One Mining Inc
Pampa Metals Corp
Pan American Silver Corp
Pan Canadian Lithium Corp
Pan Global Resources Inc
Pancontinental Resources Corporation
Pantera Silver Corp
Papuan Precious Metals Corporation
Parallel Mining Corp.
Parallel Resources Ltd.
Paramount Gold and Silver Corp
Parlane Resource Corp
Pasinex Resources Ltd
Pasofino Gold Ltd
Paterson & Cooke Canada Inc.
Pathway Mining 2010-II Flow-Through Limited Partnership
Patriot Battery Metals Inc
Patriot Forge Co
PB Blockchain Inc
PC Gold Inc
PCL Constructors Inc
Peace River Corp
Peak Minerals Ltd (Canada)
PeakBirch Commerce Inc
Peekaboo Beans Inc
Pegasus Resources Inc
Pegmatite One Lithium and Gold Corp
Pelangio Exploration Inc
Pelangio Mines Inc.
Peloton Minerals Corporation
Pembrook Copper Corp
Pembrook Mining Corp.
Peregrine Diamonds Ltd
Peregrine Metals Ltd.
Perlite Canada Inc
Peruvian Metals Corp
Petaquilla Minerals Ltd.
Peter Bodick Trucking
Petrus Resources Ltd
PEZM Gold Inc
PGM Renewal LLC
Phenom Resources Corp
Pilar Gold Inc
Pima Zinc Corp
Pine Cliff Energy Ltd
Pine Valley Mining Corporation
Pinestar Gold Inc
Pioneer Canada Group Inc.
Pioneer Canada Lithium Corporation
Pioneer Metals Corp
"Pipe & Piling Supplies, Ltd."
Piteau Associates Engineering Ltd
Placer Dome Inc.
Planet Ventures Inc
PlantX Life Inc
PlasCred Circular Innovations Inc
Plateau Energy Metals Inc
Platinex Inc
Plato Gold Corp
Playfair Mining Ltd
PLR Resources Inc
Plutus Gold Corp
Point Rousse Mining Inc
Pointe-Claire Steel
Poko Innovations Inc
Polar Star Mining Corporation
Portage Minerals Inc.
Portex Minerals Inc.
Portneuf Exploration Inc
"Portofino Resources, Inc."
POSCO Canada Limited
Power Group Projects Corp
Power Group Projects Corp.
Power Metals Corp
Power Ore Inc
PowerStone Metals Corp
Powertech Uranium Corp.
POWR Lithium Corp
Prairie Steel Manufacturing Ltd
Prairie Steel Products Ltd
PrairieSky Royalty Ltd
Precious Metals And Mining Trust
Precision GeoSurveys Inc.
Premier American Uranium Inc
Premier Silver Corp
Premium Exploration Inc.
Premium Nickel Resources Ltd
Pretium Resources Inc
Primary Cobalt Corp
Prime Meridian Resources Corp.
Prime Mining Corp
Primero Mining Corp
PRISM Diversified Ltd
Prism Resources Inc.
Prisma Exploration Inc
Prismo Metals Inc
Privco - Canada
ProAm Explorations Corp
Probity Mining 2021 Short Duration Flow-Through LP
"Process Research Associates, Ltd."
Progressive Planet Solutions Inc
Project One Resources Ltd.
Prominex Resource Corp.
Prophecy Resource Corp.
Prospect Ridge Resources Corp
Prospector Metals Corp.
Prosper Gold Corp
Provenance Gold Corp
Providence Gold Mines Inc
Pucara Gold Ltd
Puma Exploration Inc
Puranium Energy Ltd
Pure Gold Mining Inc
Purepoint Uranium Corporation
Purepoint Uranium Group Inc
Pursuit Gold Corp
Q Battery Metals Corp
Q2 Metals Corp
QC Copper and Gold Inc
QcX Gold Corp
Qikiqtaaluk Corp
QMC Quantum Minerals Corp
QMX Gold Corp
QNB Metals Inc.
Quadro Resources Ltd.
Quanta Resources Inc.
Quantec Geoscience Ltd
"Quantitative Methods, Corp."
Quantum Battery Metals Corp
Quantum Cobalt Corp
Quantum Rare Earth Developments Corp.
Quebec Inc
Quebec Innovative Materials Corp
Quebec Iron Ore Inc.
Quebec Nickel Corp
"Queenston Mining, Inc."
Quest Rare Minerals Ltd
Questerre Energy Corp
QuestEx Gold & Copper Ltd
Quimbaya Gold Inc
Quinto Mining Corp.
"Quinto Resources, Inc."
Rackla Metals Inc
Radiant Lasercut Inc
Radio Fuels Energy Corp
Radisson Mining Resources Inc
Radius Gold Inc
Rainmaker Resources Ltd
Ranchero Gold Corp
"Rare Earth Resources Ltd.,"
Raven Gold Corp.
Ravencrest Biomed Inc.
Raymor Industries Inc.
RDH Mining Equipment
Recharge Resources Ltd
Red Back Mining Inc
Red Metal Resources Ltd
Red Oak Mining Corp
Redcorp Ventures Ltd.
Redpath Mining Inc
Reefton Goldfields Inc
Regal Resources Inc
Regent Ventures Ltd
Regulus Resources Inc.
Reinforced Plastic Systems Inc
Relevant Gold Corp
Remington Resources Inc.
Remo Resources Inc.
Remstar Resources Ltd
"Renaissance Gold, Inc."
Rene Materials Composites Ltd.
Renegade Gold Inc
Renergy Petroleum (Canada) Co Ltd
Renforth Resources Inc
"Rescan Environmental Services, Ltd."
Reservoir Capital Corp
Reservoir Minerals Inc.
Resolute Forest Products Inc
Resource Capital Gold
Resouro Gold Inc
Ressources Appalaches Inc.
Reunion gold corp
Revival Gold Inc.
Revolution Mining Software Inc
ReVolve Renewable Power Corp
Rex Resources Corp.
Reyna Silver Corp
RG Copper Corp
Rhyolite Resources Ltd.
Richmond Minerals Inc
Richmont Mines Inc.
Ridgeline Minerals Corp
Ridgestone Mining Inc.
Rift Basin Resources Corp
Rift Valley Resources Corp
Ring of Fire Metals Pty Ltd
Rio Narcea Gold Mines Ltd.
Rio Silver Inc
Rio Tinto Alcan Inc.
Rio2 Limited
Rise Gold Corp.
Rithmik Solutions
Riverdale Mining Inc.
Riverside Resources Inc
Rizal Resources Corp
RJK Explorations Ltd
RJZ Mining Corporation
RMS-Ross Corp
Robco Inc
Robex Resources Inc
Rochester Resources Ltd.
Rock Edge Resources Ltd
Rock Tech Lithium Inc
Rockcliff Resources Inc.
Rockex Mining Corp
Rockhaven Resources Ltd
RockRidge Partnership & Associates
Rockwell Ventures Inc.
Rogue Resources Inc
Rokmaster Resources Corp.
Romarco Minerals Inc.
Rome Resources Ltd.
Romios Gold Resources Inc.
Ross River Minerals Inc
Rover Metals Corp.
Roxgold Inc
Royal Canadian Mint
Royal Fox Gold Inc
Royal Laser Corp
RPS Energy Canada Ltd
RT Minerals Corp.
Rugby Resources Ltd
Rumble Resources Inc
Rush Rare Metals Corp
Rusoro Mining Ltd
Russel Metals Inc
Rutherford Sales & Equipment
RX Exploration Inc.
Ryan Gold Corp.
RYM Capital Corp.
S2 Minerals Inc (Canada)
Sable Resources Ltd
Sabre Gold Mines Corp
Sacre-Davey Engineering Inc
Sage Gold Inc
SAGE POTASH CORP
Salazar Resources Ltd
Salit Steel Ltd
Salman Partners Inc
Salmon River Resources Ltd.
Saltbae Capital Corp
San Anton Resource Corporation
San Cristobal Mining Inc
Sanatana Resources Inc
Sander Geophysics Ltd
Sandstorm Gold Ltd
Santa Barbara Resources Limited
Santa Fe Metals Corp.
SantaCruz Silver Mining Ltd
Sarissa Resources Inc.
Sasquatch Resources Corp
Sassy Gold Corp
Saturn Oil & Gas Inc
Savannah Minerals Corp
Saville Resources Inc.
Sayona Quebec Inc
SBD Capital Corp
Scintrex Trace Corp.
Scorpio Gold Corporation
Scottie Resources Corp
SCRN Properties Ltd.
Seabourne Resources Inc.
Seabridge Gold Inc
Seafield Resources Ltd.
Seahawk Gold Corp
Search Minerals Inc
Sedex Mining Corp.
Select Sands Corp
Selective Solution Xtraction Inc
Semafo Inc
Sennen Potash Corporation
SGO Mining Inc
SGS Canada Inc
SGS Lakefield Research Ltd
Shear Diamonds Ltd.
Sherritt International Corp
Sherwood Copper Corporation
SHIMCO NORTH AMERICA INC
Shine Minerals Corp
Shoreline Gold Inc
Showcase Minerals Inc
Sienna Resources Inc
Sierra Grande Minerals Inc
Sierra Madre Development Inc.
Sierra Madre Gold and Silver Ltd
Signal Gold Inc
Signature Resources Ltd
Signet Minerals Inc.
SILA Industrial Group Ltd.
Silica Resources Corporation
Silk Energy Ltd
Sillenger Exploration Corp
Silver Bear Resources Inc
Silver Bullet Mines Inc
Silver Dollar Resources Inc.
Silver Dragon Resources Inc
Silver Elephant Mining Corp
Silver Gold Bull Inc
Silver Grail Resources Limited
Silver Mountain Resources Inc
Silver North Resources Ltd
Silver One Resources Inc
Silver Predator Corp
Silver Quest Resources Ltd.
Silver Range Resources Ltd
Silver Sands Resources Corp
Silver Valley Metals Corp
Silver Viper Minerals Corp
Silver X Mining Corp
Silvercorp Metals Inc
SilverCrest Metals Inc.
SilverCrest Mines Inc.
Silverfish Resources Inc
Silvermet Inc
Silverstock Metals Inc
Silverstone Resources Corp.
Silverton Metals Corp.
Sino Vanadium Inc
Sinopec Daylight Energy Ltd
Sitka Gold Corp.
Sixth Wave Innovations Inc
Skeena Resources Ltd
SKRR Exploration Inc
Sky Gold Corp
Skyharbour Resources Ltd
SL Resources Inc.
Smith and Long Ltd
SMR Recycled Metal Company
SNC-Lavalin Group Inc
Snowdon Resources Corporation
Snowline Gold Corp
Snowy Owl Gold Corp
Societe D'exploration Miniere Vior Inc
Sol Sureno Canada Inc.
Solaris Resources Inc
Soldera Mining Corp.
Solex Resources Corp.
Solfotara Mining Corp
Solid Gold Resources Corp
Solitaire Minerals Corp.
Solstice Gold Corp
Soma Gold Corp
Sona Resources Corp.
Sonoro Gold Corp
SOPerior Fertilizer Corp
SOQUEM Inc
Sorrento Resources Ltd
Source Environmental Associates Inc
South American Lithium Ltd
South Atlantic Gold Inc
South Timmins Mining Inc
Southern Energy Corp
Southern Silver Exploration Corp
"Southern Star Resources, Inc."
"SouthernEra Diamonds, Inc."
SouthGobi Resources Ltd
Southwestern Resources Corp.
Spanish Mountain Gold Ltd
Spark Minerals Inc
Sparton Resources Inc
Speakeasy Cannabis Club Ltd.
Spearmint Resources Inc
Spearmint Resources Inc.
SPECTRUM VENTURES LTD
Spey Resources Corp
Sphinx Resources Ltd
Spod Lithium Corp
Sprott Physical Gold Trust
Sprott Physical Uranium Trust
Sprott Resource Streaming and Royalty Corp
Sproule Holdings Ltd
"Sproutly Canada, Inc."
Spruce Ridge Resources Ltd.
Squire Mining Ltd.
SRK Consulting (Canada) Inc
SRQ Resources Inc
St Andrew Goldfields Ltd.
St. Elias Mines Ltd.
St. Eugene Mining Corporation Ltd.
Stakeholder Gold Corp.
Stallion Discoveries Corp
Stamper Oil & Gas Corp
Standard Lithium Ltd
Standard Machine
Standard Tolling Corp.
Standard Uranium Ltd
Stans Energy Corp
Star Diamond Corp
Star Royalties Ltd
Starcore International Mines Ltd
"Starcore International Ventures, Ltd."
Starfire Minerals Inc.
Starmet Ventures Inc
Starr Peak Mining Ltd
Steadright Critical Minerals Inc
Stearman Resources Inc
Stelco Holdings Inc
Stelco Inc
"Stelfast, Inc."
Stellar AfricaGold Inc.
Stelmine Canada Ltd
"Sterling Group Ventures, Inc."
Sterling Metals Corp
St-Georges Eco-Mining Corp
Stillwater Critical Minerals Corp
"Stingray Resources, Inc."
Stonegate Agricom Ltd
Stornoway Diamond Corporation
StrataGold Corporation
Strateco Resources Inc.
Strategic Metals Ltd
Strategic Nevada Resources Corp
StrategX Elements Corp
Stria Lithium Inc
Strike Minerals Inc
StrikePoint Gold Inc
Strongco Corp
Stronghold Metals Inc.
Stroud Resources Ltd
Stuve Gold Corp
Sulliden Mining Capital Inc
Sulphide Remediation Inc
Sumer Resources Inc.
Summa Silver Corp
Summit Logistics Inc
Sun Peak Metals Corp
Sun Summit Minerals Corp
Suncor Energy Inc
Sunrise Resources Ltd.
Sunward Resources Ltd.
"Superior Diamonds, Inc."
Superior Gold Inc
Superior Mining International Corp
SUPERMETAL STRUCTURES INC
Surge Battery Metals Inc
Surge Copper Corp
Surplec inc.
SusGlobal Energy Corp
Swiftwater Consulting Ltd
Sypher Resources Ltd
SYSTRA Canada Inc
T2 Metals Corp
Tacora Resources Inc
Tactical Resources Corp
Tagish Lake Gold Corp.
Taiga Gold Corp
Tajiri Resources Corp.
Takatu Minerals Limited
Talisker Resources Ltd
Talmora Diamond Inc
Tamaka Gold Corporation
"Tamino Minerals, Inc."
Tana Resources Corp
Tango Gold Mines Incorporated
Tantalex Lithium Resources Corp
Tanzania Minerals Corp.
Tapestry Resource Corp.
Tarachi Gold Corp.
Targa Exploration Corp.
Target Exploration And Mining Corp.
Tarku Resources Ltd
Tarku Resources Ltd.
Tartisan Nickel Corp
Taseko Mines Ltd
Tashota Resources Inc
Tasman Metals Ltd.
Tata Steel Minerals Canada Ltd
Taurus Gold Corp
Tay Resources Corp.
TAYMER INDUSTRIES INC
TDG Gold Corp.
Teako Minerals Corp
TEAL Exploration & Mining Incorporated
Tearlach Resources Ltd
Technica Group Inc
TECHNICUT TOOL INC
Teck Coal Ltd
Teck Resources Ltd
Tectonic Metals Inc.
Telferscot Resources Inc.
Temas Resources Corp
Tembo Gold Corp
Tenke Mining Corp.
Teranis Consulting Ltd
Teras Resources Inc
Terra Balcanica Resources Corp
Terra Firma Resources Inc.
Terra Nova Royalty Corporation
Terraco Gold Corp.
Terrane Metals Corp
Tervita Corp
Teryl Resources Corp
Tesoro Minerals Corp.
Tethyan Resource Corp
Teton Opportunities Inc
Tetra Tech WEI Inc
Teuton Resources Corp
THC Biomed International Ltd
The Bowra Group Inc
The IMT Group
The Karson Group
The Tinley Beverage Co Inc
Theia Gold Corp
Thompson Creek Mining Ltd.
Thor Exploration Limited
Thor Explorations Ltd
Three Sixty Solar Ltd
Three Valley Copper Corp
Thunder Gold Corp
Thunderbird Minerals Corp
Thunderstruck Resources Ltd
Thyssen Mining
Timminco Limited
Tinka Resources Ltd
TinOne Resources Ltd
Tintina Mines Limited
Tires Resources Ltd.
Tisdale Clean Energy Corp
Titan Mining Corporation
TMAC Resources Inc
TMC the metals Co Inc
TNR Gold Corp
Toachi Mining Inc
TomaGold Corporation
Tombill Mines Ltd
Tone Resources Ltd.
Tony G Co-Investment Holdings Ltd
Top Exploration Inc
Torex Gold Resources Inc
Totem Minerals Inc.
Toubani Resources Inc
Traction Exploration Inc.
Traction Uranium Inc.
Trans Canada Gold Corp
TransAlta Corp
TransAlta Renewables Inc
Transatlantic Mining Corp
Transition Metals Corp.
Transnational Cannabis Ltd
Treasury Metals Inc
Trelawney Resources Inc
Trench Metals Corp.
Tres-Or Resources Ltd
Trevali Mining Corporation
Tribune Minerals Corp.
Trifecta Gold Ltd.
Trigon Metals Inc
Trillium Mining Corp
Trilogy Metals Inc
Trio Gold Corp
Triple Flag Precious Metals Corp
